regio_level,Vuosi,aluekoodi,aluenimi,kuntanimi,kuntanro,variable,value,hyvinvointialue_code,hyvinvointialue_name_fi
Postinumeroalueet,2022-2024,p61300,Kurikka Keskus (Kurikka),Kurikka,301,Peruskoulutuksen omaavat (med.),99.75863542543851,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61300,Kurikka Keskus (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),97.49656811654664,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61300,Kurikka Keskus (Kurikka),Kurikka,301,Työttömät (med.),75.46782489712267,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61300,Kurikka Keskus (Kurikka),Kurikka,301,Kokonaislukema (med.),90.90767614636928,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61310,Panttila (Kurikka),Kurikka,301,Peruskoulutuksen omaavat (med.),89.26970446423535,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61310,Panttila (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),88.43160077025225,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61310,Panttila (Kurikka),Kurikka,301,Työttömät (med.),119.7321841929747,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61310,Panttila (Kurikka),Kurikka,301,Kokonaislukema (med.),99.14449647582076,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61330,Koskenkorva (Ilmajoki),Ilmajoki,145,Peruskoulutuksen omaavat (med.),96.57162826841925,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61330,Koskenkorva (Ilmajoki),Ilmajoki,145,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),101.0044120856638,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61330,Koskenkorva (Ilmajoki),Ilmajoki,145,Työttömät (med.),90.48536545135536,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61330,Koskenkorva (Ilmajoki),Ilmajoki,145,Kokonaislukema (med.),96.02046860181281,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61340,Nopankylä (Ilmajoki),Ilmajoki,145,Peruskoulutuksen omaavat (med.),100.3321758184071,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61340,Nopankylä (Ilmajoki),Ilmajoki,145,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),116.8329322047384,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61340,Nopankylä (Ilmajoki),Ilmajoki,145,Työttömät (med.),124.0119080645816,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61340,Nopankylä (Ilmajoki),Ilmajoki,145,Kokonaislukema (med.),113.72567202924238,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61350,Huissi (Ilmajoki),Ilmajoki,145,Peruskoulutuksen omaavat (med.),89.01058255340814,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61350,Huissi (Ilmajoki),Ilmajoki,145,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),98.40111709360387,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61350,Huissi (Ilmajoki),Ilmajoki,145,Työttömät (med.),68.35725772711717,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61350,Huissi (Ilmajoki),Ilmajoki,145,Kokonaislukema (med.),85.25631912470973,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61360,Mieto (Kurikka),Kurikka,301,Peruskoulutuksen omaavat (med.),84.00408611577134,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61360,Mieto (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),87.94877721360518,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61360,Mieto (Kurikka),Kurikka,301,Työttömät (med.),100.8906709287986,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61360,Mieto (Kurikka),Kurikka,301,Kokonaislukema (med.),90.94784475272503,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61370,Lohiluoma (Kurikka),Kurikka,301,Peruskoulutuksen omaavat (med.),113.7099446574939,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61370,Lohiluoma (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),119.9043818306672,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61370,Lohiluoma (Kurikka),Kurikka,301,Työttömät (med.),54.77962200335664,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61370,Lohiluoma (Kurikka),Kurikka,301,Kokonaislukema (med.),96.13131616383924,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61380,Polvenkylä (Kurikka),Kurikka,301,Peruskoulutuksen omaavat (med.),108.2605105046935,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61380,Polvenkylä (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),115.2543991364079,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61380,Polvenkylä (Kurikka),Kurikka,301,Työttömät (med.),94.29763194923794,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61380,Polvenkylä (Kurikka),Kurikka,301,Kokonaislukema (med.),105.93751386344644,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61400,Ylistaro Keskus (Seinäjoki),Seinäjoki,743,Peruskoulutuksen omaavat (med.),115.2431463801046,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61400,Ylistaro Keskus (Seinäjoki),Seinäjoki,743,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),93.17686680277134,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61400,Ylistaro Keskus (Seinäjoki),Seinäjoki,743,Työttömät (med.),84.86737759441277,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61400,Ylistaro Keskus (Seinäjoki),Seinäjoki,743,Kokonaislukema (med.),97.76246359242957,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61410,Ylistaro Asemanseutu (Seinäjoki),Seinäjoki,743,Peruskoulutuksen omaavat (med.),100.9461894029636,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61410,Ylistaro Asemanseutu (Seinäjoki),Seinäjoki,743,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),93.37166327215756,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61410,Ylistaro Asemanseutu (Seinäjoki),Seinäjoki,743,Työttömät (med.),115.5509720605974,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61410,Ylistaro Asemanseutu (Seinäjoki),Seinäjoki,743,Kokonaislukema (med.),103.28960824523953,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61430,Isorehto (Seinäjoki),Seinäjoki,743,Peruskoulutuksen omaavat (med.),91.16496769377329,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61430,Isorehto (Seinäjoki),Seinäjoki,743,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),105.2622357289045,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61430,Isorehto (Seinäjoki),Seinäjoki,743,Työttömät (med.),72.72968654851148,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61430,Isorehto (Seinäjoki),Seinäjoki,743,Kokonaislukema (med.),89.71896332372977,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61440,Untamala (Seinäjoki),Seinäjoki,743,Peruskoulutuksen omaavat (med.),136.1305448894289,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61440,Untamala (Seinäjoki),Seinäjoki,743,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),77.46252935556889,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61440,Untamala (Seinäjoki),Seinäjoki,743,Työttömät (med.),61.74329007287499,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61440,Untamala (Seinäjoki),Seinäjoki,743,Kokonaislukema (med.),91.77878810595759,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61450,Kylänpää (Seinäjoki),Seinäjoki,743,Peruskoulutuksen omaavat (med.),128.2545803491688,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61450,Kylänpää (Seinäjoki),Seinäjoki,743,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),126.3762147061823,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61450,Kylänpää (Seinäjoki),Seinäjoki,743,Työttömät (med.),82.08184684365362,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61450,Kylänpää (Seinäjoki),Seinäjoki,743,Kokonaislukema (med.),112.23754729966824,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61460,Hanhikoski (Seinäjoki),Seinäjoki,743,Peruskoulutuksen omaavat (med.),93.25890652131672,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61460,Hanhikoski (Seinäjoki),Seinäjoki,743,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),95.92817724126313,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61460,Hanhikoski (Seinäjoki),Seinäjoki,743,Työttömät (med.),54.77448701975334,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61460,Hanhikoski (Seinäjoki),Seinäjoki,743,Kokonaislukema (med.),81.32052359411107,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61470,Kitinoja (Seinäjoki),Seinäjoki,743,Peruskoulutuksen omaavat (med.),68.49940782005184,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61470,Kitinoja (Seinäjoki),Seinäjoki,743,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),66.74283263651716,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61470,Kitinoja (Seinäjoki),Seinäjoki,743,Työttömät (med.),38.46871972313498,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61470,Kitinoja (Seinäjoki),Seinäjoki,743,Kokonaislukema (med.),57.90365339323466,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61500,Isokyrö Keskus (Isokyrö),Isokyrö,152,Peruskoulutuksen omaavat (med.),102.661998326234,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61500,Isokyrö Keskus (Isokyrö),Isokyrö,152,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),103.4209036373329,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61500,Isokyrö Keskus (Isokyrö),Isokyrö,152,Työttömät (med.),62.54587655729232,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61500,Isokyrö Keskus (Isokyrö),Isokyrö,152,Kokonaislukema (med.),89.54292617361973,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61520,Lehmäjoki (Isokyrö),Isokyrö,152,Peruskoulutuksen omaavat (med.),100.3118560700482,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61520,Lehmäjoki (Isokyrö),Isokyrö,152,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),108.3469353792384,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61520,Lehmäjoki (Isokyrö),Isokyrö,152,Työttömät (med.),57.93031655442304,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61520,Lehmäjoki (Isokyrö),Isokyrö,152,Kokonaislukema (med.),88.86303600123654,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61550,Orismala (Isokyrö),Isokyrö,152,Peruskoulutuksen omaavat (med.),98.43214848495374,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61550,Orismala (Isokyrö),Isokyrö,152,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),106.5185851908889,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61550,Orismala (Isokyrö),Isokyrö,152,Työttömät (med.),69.62332269289352,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61550,Orismala (Isokyrö),Isokyrö,152,Kokonaislukema (med.),91.52468545624538,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61560,Orisberg (Isokyrö),Isokyrö,152,Peruskoulutuksen omaavat (med.),101.6269930633207,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61560,Orisberg (Isokyrö),Isokyrö,152,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),96.01025487517414,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61560,Orisberg (Isokyrö),Isokyrö,152,Työttömät (med.),0,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61560,Orisberg (Isokyrö),Isokyrö,152,Kokonaislukema (med.),65.87908264616495,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61600,Jalasjärvi Keskus (Kurikka),Kurikka,301,Peruskoulutuksen omaavat (med.),119.4654820857378,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61600,Jalasjärvi Keskus (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),98.60381997604,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61600,Jalasjärvi Keskus (Kurikka),Kurikka,301,Työttömät (med.),76.56843575547774,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61600,Jalasjärvi Keskus (Kurikka),Kurikka,301,Kokonaislukema (med.),98.21257927241852,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61630,Hirvijärvi (Kurikka),Kurikka,301,Peruskoulutuksen omaavat (med.),77.3591624750748,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61630,Hirvijärvi (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),75.44585135814661,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61630,Hirvijärvi (Kurikka),Kurikka,301,Työttömät (med.),68.47975022094084,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61630,Hirvijärvi (Kurikka),Kurikka,301,Kokonaislukema (med.),73.76158801805408,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61640,Ala-Valli (Kurikka),Kurikka,301,Peruskoulutuksen omaavat (med.),82.88056176954153,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61640,Ala-Valli (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),128.0926578618467,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61640,Ala-Valli (Kurikka),Kurikka,301,Työttömät (med.),85.30360022808479,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61640,Ala-Valli (Kurikka),Kurikka,301,Kokonaislukema (med.),98.75893995315768,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61650,Kalakoski (Seinäjoki),Seinäjoki,743,Peruskoulutuksen omaavat (med.),125.6857339634241,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61650,Kalakoski (Seinäjoki),Seinäjoki,743,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),123.4261196177937,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61650,Kalakoski (Seinäjoki),Seinäjoki,743,Työttömät (med.),92.69588552883971,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61650,Kalakoski (Seinäjoki),Seinäjoki,743,Kokonaislukema (med.),113.93591303668585,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61680,Mantila (Kurikka),Kurikka,301,Peruskoulutuksen omaavat (med.),88.68040756344526,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61680,Mantila (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),82.7767109348169,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61680,Mantila (Kurikka),Kurikka,301,Työttömät (med.),28.32908691626633,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61680,Mantila (Kurikka),Kurikka,301,Kokonaislukema (med.),66.59540180484284,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61710,Pentinmäki (Kurikka),Kurikka,301,Peruskoulutuksen omaavat (med.),81.97482000441072,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61710,Pentinmäki (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),103.903852726071,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61710,Pentinmäki (Kurikka),Kurikka,301,Työttömät (med.),67.66728936665987,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61710,Pentinmäki (Kurikka),Kurikka,301,Kokonaislukema (med.),84.5153206990472,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61720,Koskue (Kurikka),Kurikka,301,Peruskoulutuksen omaavat (med.),120.9163596676958,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61720,Koskue (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),130.0614322510522,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61720,Koskue (Kurikka),Kurikka,301,Työttömät (med.),83.63834859965897,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61720,Koskue (Kurikka),Kurikka,301,Kokonaislukema (med.),111.53871350613565,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61730,Yli-Valli (Kurikka),Kurikka,301,Peruskoulutuksen omaavat (med.),133.339533085595,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61730,Yli-Valli (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),157.8132258368465,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61730,Yli-Valli (Kurikka),Kurikka,301,Työttömät (med.),95.53483515936722,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61730,Yli-Valli (Kurikka),Kurikka,301,Kokonaislukema (med.),128.89586469393626,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61760,Ilvesjoki (Kurikka),Kurikka,301,Peruskoulutuksen omaavat (med.),116.9110291423051,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61760,Ilvesjoki (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),118.2609410252165,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61760,Ilvesjoki (Kurikka),Kurikka,301,Työttömät (med.),88.74608796691777,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61760,Ilvesjoki (Kurikka),Kurikka,301,Kokonaislukema (med.),107.9726860448131,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61800,Kauhajoki Keskus (Kauhajoki),Kauhajoki,232,Peruskoulutuksen omaavat (med.),107.6875136907256,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61800,Kauhajoki Keskus (Kauhajoki),Kauhajoki,232,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),103.2277966059182,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61800,Kauhajoki Keskus (Kauhajoki),Kauhajoki,232,Työttömät (med.),97.19590191949837,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61800,Kauhajoki Keskus (Kauhajoki),Kauhajoki,232,Kokonaislukema (med.),102.7037374053807,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61810,Luomankylä (Kauhajoki),Kauhajoki,232,Peruskoulutuksen omaavat (med.),106.8411138663529,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61810,Luomankylä (Kauhajoki),Kauhajoki,232,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),96.3484296303342,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61810,Luomankylä (Kauhajoki),Kauhajoki,232,Työttömät (med.),97.79177790784334,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61810,Luomankylä (Kauhajoki),Kauhajoki,232,Kokonaislukema (med.),100.32710713484347,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61820,Kainasto (Kauhajoki),Kauhajoki,232,Peruskoulutuksen omaavat (med.),103.1237733296564,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61820,Kainasto (Kauhajoki),Kauhajoki,232,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),116.2925178876985,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61820,Kainasto (Kauhajoki),Kauhajoki,232,Työttömät (med.),74.18713677009993,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61820,Kainasto (Kauhajoki),Kauhajoki,232,Kokonaislukema (med.),97.86780932915161,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61840,Norinkylä (Teuva),Teuva,846,Peruskoulutuksen omaavat (med.),124.4744948558141,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61840,Norinkylä (Teuva),Teuva,846,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),156.3101329277954,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61840,Norinkylä (Teuva),Teuva,846,Työttömät (med.),131.0160154990108,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61840,Norinkylä (Teuva),Teuva,846,Kokonaislukema (med.),137.26688109420675,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61850,Kauhajoki Asemanseutu (Kauhajoki),Kauhajoki,232,Peruskoulutuksen omaavat (med.),123.9701996229472,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61850,Kauhajoki Asemanseutu (Kauhajoki),Kauhajoki,232,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),105.2439396064576,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61850,Kauhajoki Asemanseutu (Kauhajoki),Kauhajoki,232,Työttömät (med.),94.11696429701306,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61850,Kauhajoki Asemanseutu (Kauhajoki),Kauhajoki,232,Kokonaislukema (med.),107.77703450880595,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61860,Harja (Kauhajoki),Kauhajoki,232,Peruskoulutuksen omaavat (med.),80.7762070662246,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61860,Harja (Kauhajoki),Kauhajoki,232,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),82.65265395257245,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61860,Harja (Kauhajoki),Kauhajoki,232,Työttömät (med.),70.56467707531186,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61860,Harja (Kauhajoki),Kauhajoki,232,Kokonaislukema (med.),77.99784603136963,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2022-2024,p61880,Ikkeläjärvi (Kauhajoki),Kauhajoki,232,Peruskoulutuksen omaavat (med.),133.2343631497631,16,Etelä-Pohjanmaan hyvinvointialue
